Index,fault,section,age,dip_direct,slip_rate,slip_sense,scale,class,certainty,strike,cooperator,earthquake,ref_id,fault_url,fault_id,section_id,symbology,Shape_Leng,geometry
2951,San Andreas fault zone,Cholame-Carrizo section,historic,Vertical,Greater than 5.0 mm/yr,Right lateral,unspecified,A,Good,N66Â°W,California Geological Survey,Fort Tejon earthquake,1g,https://earthquake.usgs.gov/cfusion/qfault/show_report_AB_archive.cfm?fault_id=1&section_id=g,1,g,historic Well Constrained,146.335430373,"LINESTRING (-119.146529 34.85457600000008, -119.146933 34.85450200000009, -119.147820001 34.85437400000006)"
2952,San Andreas fault zone,Cholame-Carrizo section,historic,Vertical,Greater than 5.0 mm/yr,Right lateral,unspecified,A,Good,N66Â°W,California Geological Survey,Fort Tejon earthquake,1g,https://earthquake.usgs.gov/cfusion/qfault/show_report_AB_archive.cfm?fault_id=1&section_id=g,1,g,historic Well Constrained,257.295426372,"LINESTRING (-119.1440609989999 34.85495400000011, -119.144763999 34.8548030000001, -119.145269 34.85472400000018, -119.146329 34.85460100000014)"
2953,San Andreas fault zone,Cholame-Carrizo section,historic,Vertical,Greater than 5.0 mm/yr,Right lateral,unspecified,A,Good,N66Â°W,California Geological Survey,Fort Tejon earthquake,1g,https://earthquake.usgs.gov/cfusion/qfault/show_report_AB_archive.cfm?fault_id=1&section_id=g,1,g,historic Well Constrained,492.11703034,"LINESTRING (-119.143422 34.85177200000004, -119.1421450009999 34.85122100000005, -119.141331 34.85091900000005, -119.1403739999999 34.85068600000005, -119.139709001 34.85051100000011, -119.13935 34.85038999900008)"
2954,San Andreas fault zone,Cholame-Carrizo section,historic,Vertical,Greater than 5.0 mm/yr,Right lateral,unspecified,A,Good,N66Â°W,California Geological Survey,Fort Tejon earthquake,1g,https://earthquake.usgs.gov/cfusion/qfault/show_report_AB_archive.cfm?fault_id=1&section_id=g,1,g,historic Well Constrained,309.655989214,"LINESTRING (-119.1370409999999 34.85458100000004, -119.13663 34.85451800000006, -119.1361419999999 34.8544060000001, -119.135709 34.85426200000008, -119.135254 34.85408300000005, -119.1344989999999 34.85370400000003)"
2955,San Andreas fault zone,Cholame-Carrizo section,historic,Vertical,Greater than 5.0 mm/yr,Right lateral,unspecified,A,Good,N66Â°W,California Geological Survey,Fort Tejon earthquake,1g,https://earthquake.usgs.gov/cfusion/qfault/show_report_AB_archive.cfm?fault_id=1&section_id=g,1,g,historic Well Constrained,247.155187183,"LINESTRING (-119.1343619999999 34.85363500000009, -119.133419 34.85326700000016, -119.132963999 34.85311600000006, -119.1323119999999 34.85294300000011)"
2956,San Andreas fault zone,Cholame-Carrizo section,historic,Vertical,Greater than 5.0 mm/yr,Right lateral,unspecified,A,Good,N66Â°W,California Geological Survey,Fort Tejon earthquake,1g,https://earthquake.usgs.gov/cfusion/qfault/show_report_AB_archive.cfm?fault_id=1&section_id=g,1,g,historic Well Constrained,148.420212271,"LINESTRING (-119.1333199999999 34.85371500000015, -119.132868 34.85365200000005, -119.132564 34.85359400000009, -119.132023001 34.85346700000012)"
2957,San Andreas fault zone,Cholame-Carrizo section,historic,Vertical,Greater than 5.0 mm/yr,Right lateral,unspecified,A,Good,N66Â°W,California Geological Survey,Fort Tejon earthquake,1g,https://earthquake.usgs.gov/cfusion/qfault/show_report_AB_archive.cfm?fault_id=1&section_id=g,1,g,historic Well Constrained,320.508682753,"LINESTRING (-119.132187 34.85289600000011, -119.1311050009999 34.85256100000004, -119.13064 34.85243500000006, -119.130391 34.85238800000009, -119.130103 34.8523530000001, -119.129419 34.85230600000002)"
2958,San Andreas fault zone,Cholame-Carrizo section,historic,Vertical,Greater than 5.0 mm/yr,Right lateral,unspecified,A,Good,N66Â°W,California Geological Survey,Fort Tejon earthquake,1g,https://earthquake.usgs.gov/cfusion/qfault/show_report_AB_archive.cfm?fault_id=1&section_id=g,1,g,historic Well Constrained,171.856964526,"LINESTRING (-119.125932 34.85321500000002, -119.1262329999999 34.85314200000009, -119.1263939999999 34.85311400000005, -119.1266569999999 34.85308400000001, -119.1270829999999 34.8530450000001, -119.127454 34.85303500000003)"
2959,San Andreas fault zone,Cholame-Carrizo section,historic,Vertical,Greater than 5.0 mm/yr,Right lateral,unspecified,A,Good,N66Â°W,California Geological Survey,Fort Tejon earthquake,1g,https://earthquake.usgs.gov/cfusion/qfault/show_report_AB_archive.cfm?fault_id=1&section_id=g,1,g,historic Well Constrained,155.498603248,"LINESTRING (-119.127339 34.85301200000008, -119.126533 34.85296600000002, -119.1263709999999 34.85294700000007, -119.1259469999999 34.85292000000004)"
2960,San Andreas fault zone,Cholame-Carrizo section,historic,Vertical,Greater than 5.0 mm/yr,Right lateral,unspecified,A,Good,N66Â°W,California Geological Survey,Fort Tejon earthquake,1g,https://earthquake.usgs.gov/cfusion/qfault/show_report_AB_archive.cfm?fault_id=1&section_id=g,1,g,historic Well Constrained,1899.50898468,"LINESTRING (-119.1091619999999 34.85057900000007, -119.1109199999999 34.85096500000009, -119.112016 34.85114700000012, -119.1138 34.85139100000003, -119.1159279999999 34.85168000000003, -119.117958 34.85194100000015, -119.119381 34.85215100000003, -119.1210270009999 34.85243500000006, -119.12278 34.85264500000006, -119.1259679999999 34.85292200000002)"
2961,San Andreas fault zone,Cholame-Carrizo section,historic,Vertical,Greater than 5.0 mm/yr,Right lateral,unspecified,A,Good,N66Â°W,California Geological Survey,Fort Tejon earthquake,1g,https://earthquake.usgs.gov/cfusion/qfault/show_report_AB_archive.cfm?fault_id=1&section_id=g,1,g,historic Well Constrained,1672.08416403,"LINESTRING (-119.125932 34.85321500000002, -119.124954 34.85339700000004, -119.12429 34.85350700100002, -119.122686 34.85364499999999, -119.1209100009999 34.85365600000004, -119.119626 34.85355200000008, -119.1184249999999 34.85327800000009, -119.117268999 34.85288400000008, -119.1161509999999 34.85248000000007, -119.114678 34.85202200000006, -119.1115139999999 34.85107900000001)"
2962,San Andreas fault zone,Cholame-Carrizo section,historic,Vertical,Greater than 5.0 mm/yr,Right lateral,unspecified,A,Good,N66Â°W,California Geological Survey,Fort Tejon earthquake,1g,https://earthquake.usgs.gov/cfusion/qfault/show_report_AB_archive.cfm?fault_id=1&section_id=g,1,g,historic Well Constrained,519.646752524,"LINESTRING (-119.122109 34.85286399900018, -119.1205619999999 34.8527870000001, -119.1197089999999 34.85275800000005, -119.118807 34.85274600100005, -119.117946 34.85279700000011, -119.117454 34.8528660000001)"
2963,San Andreas fault zone,Cholame-Carrizo section,historic,Vertical,Greater than 5.0 mm/yr,Right lateral,unspecified,A,Good,N66Â°W,California Geological Survey,Fort Tejon earthquake,1g,https://earthquake.usgs.gov/cfusion/qfault/show_report_AB_archive.cfm?fault_id=1&section_id=g,1,g,historic Well Constrained,293.837066344,"LINESTRING (-119.116852001 34.85293300000006, -119.11632 34.85293500000011, -119.115724999 34.85291800000007, -119.115051 34.85286100000004, -119.114232 34.85272900000005)"
2964,San Andreas fault zone,Cholame-Carrizo section,historic,Vertical,Greater than 5.0 mm/yr,Right lateral,unspecified,A,Good,N66Â°W,California Geological Survey,Fort Tejon earthquake,1g,https://earthquake.usgs.gov/cfusion/qfault/show_report_AB_archive.cfm?fault_id=1&section_id=g,1,g,historic Well Constrained,152.63995183,"LINESTRING (-119.1162959999999 34.85249200000004, -119.116008 34.852321999, -119.115872 34.85222300000001, -119.1156779999999 34.8520620000001, -119.1155089999999 34.85194300100004, -119.1154059999999 34.85189400000007, -119.115204 34.85182900100012)"
2965,San Andreas fault zone,Cholame-Carrizo section,historic,Vertical,Greater than 5.0 mm/yr,Right lateral,unspecified,A,Good,N66Â°W,California Geological Survey,Fort Tejon earthquake,1g,https://earthquake.usgs.gov/cfusion/qfault/show_report_AB_archive.cfm?fault_id=1&section_id=g,1,g,historic Well Constrained,3669.12957924,"LINESTRING (-119.0776889999999 34.8426940000001, -119.078426 34.84291000000006, -119.079352001 34.84312800000006, -119.080364 34.84333900000014, -119.0816379999999 34.8436670000001, -119.082949 34.84403400000005, -119.084904 34.84458500000012, -119.087073001 34.84520800000018, -119.0895289999999 34.8459050000001, -119.091445 34.84652599900006, -119.092765 34.8470060000001, -119.093131 34.84713700000001, -119.093745 34.84731500000008, -119.094659 34.84752400000016, -119.095644 34.84772700000016, -119.09709 34.84809500000003, -119.0985219999999 34.84845200000005, -119.099813 34.84869300000008, -119.10169 34.84899600000004, -119.102946 34.84922400000002, -119.103989 34.84946300000007, -119.1057419999999 34.84978299900011, -119.1091619999999 34.85057900000007)"
2966,San Andreas fault zone,Cholame-Carrizo section,historic,Vertical,Greater than 5.0 mm/yr,Right lateral,unspecified,A,Good,N66Â°W,California Geological Survey,Fort Tejon earthquake,1g,https://earthquake.usgs.gov/cfusion/qfault/show_report_AB_archive.cfm?fault_id=1&section_id=g,1,g,historic Well Constrained,173.741152718,"LINESTRING (-119.108943 34.85089600000008, -119.108497 34.85066400000013, -119.10761 34.85023000000007)"
2967,San Andreas fault zone,Cholame-Carrizo section,historic,Vertical,Greater than 5.0 mm/yr,Right lateral,unspecified,A,Good,N66Â°W,California Geological Survey,Fort Tejon earthquake,1g,https://earthquake.usgs.gov/cfusion/qfault/show_report_AB_archive.cfm?fault_id=1&section_id=g,1,g,historic Well Constrained,698.319471403,"LINESTRING (-119.105509 34.84967600000002, -119.1048269989999 34.84937500000014, -119.1036919999999 34.84904100100012, -119.102315 34.84877100000009, -119.101153 34.84861900000005, -119.100136 34.84856700000007, -119.0994549999999 34.84859000000004)"
2968,San Andreas fault zone,Cholame-Carrizo section,historic,Vertical,Greater than 5.0 mm/yr,Right lateral,unspecified,A,Good,N66Â°W,California Geological Survey,Fort Tejon earthquake,1g,https://earthquake.usgs.gov/cfusion/qfault/show_report_AB_archive.cfm?fault_id=1&section_id=g,1,g,historic Well Constrained,1393.06190724,"LINESTRING (-119.083982 34.8437789990001, -119.081882 34.84332400000005, -119.0807940009999 34.84315400000001, -119.079403 34.84294600000006, -119.0777799999999 34.84270200000002, -119.0764559999999 34.84247399900006, -119.075489001 34.84229100100002, -119.074616 34.84207000000003, -119.0736659999999 34.84181700000003, -119.072846 34.84158000000008, -119.072369001 34.84142500000009, -119.071916 34.84119800000008)"
2969,San Andreas fault zone,Cholame-Carrizo section,historic,Vertical,Greater than 5.0 mm/yr,Right lateral,unspecified,A,Good,N66Â°W,California Geological Survey,Fort Tejon earthquake,1g,https://earthquake.usgs.gov/cfusion/qfault/show_report_AB_archive.cfm?fault_id=1&section_id=g,1,g,historic Well Constrained,533.049470933,"LINESTRING (-119.07115 34.84112300000007, -119.0715690009999 34.84133400000007, -119.072277 34.84161600000002, -119.0732619999999 34.84191700000004, -119.0739569999999 34.84212200000009, -119.0743859999999 34.84224900000002, -119.074763 34.84231499900005, -119.075140999 34.84229799900007, -119.0754239999999 34.8423190000001, -119.075622 34.84239000100013)"
2970,San Andreas fault zone,Cholame-Carrizo section,historic,Vertical,Greater than 5.0 mm/yr,Right lateral,unspecified,A,Good,N66Â°W,California Geological Survey,Fort Tejon earthquake,1g,https://earthquake.usgs.gov/cfusion/qfault/show_report_AB_archive.cfm?fault_id=1&section_id=g,1,g,historic Well Constrained,787.880170522,"LINESTRING (-119.0662369999999 34.83985300000006, -119.067752999 34.84039200000006, -119.0686919989999 34.8406810000001, -119.069484 34.84084900100006, -119.0701949989999 34.84096300000003, -119.071013 34.84108900000012, -119.071806999 34.84117200000001, -119.0723779999999 34.84115500000006, -119.072764 34.84107400000005, -119.0730169989999 34.84098000000014)"
2971,San Andreas fault zone,Cholame-Carrizo section,historic,Vertical,Greater than 5.0 mm/yr,Right lateral,unspecified,A,Good,N66Â°W,California Geological Survey,Fort Tejon earthquake,1g,https://earthquake.usgs.gov/cfusion/qfault/show_report_AB_archive.cfm?fault_id=1&section_id=g,1,g,historic Well Constrained,396.196722483,"LINESTRING (-119.063178 34.83889200000007, -119.0648819999999 34.83922500000007, -119.0657299999999 34.83940300100008, -119.0662609999999 34.83947900100008, -119.066654001 34.8394880000001)"
2972,San Andreas fault zone,Cholame-Carrizo section,historic,Vertical,Greater than 5.0 mm/yr,Right lateral,unspecified,A,Good,N66Â°W,California Geological Survey,Fort Tejon earthquake,1g,https://earthquake.usgs.gov/cfusion/qfault/show_report_AB_archive.cfm?fault_id=1&section_id=g,1,g,historic Well Constrained,140.630144968,"LINESTRING (-119.065241 34.83957900000003, -119.065355 34.83962100000007, -119.0656079999999 34.83969700100008, -119.06579 34.83974000000006, -119.066172 34.83980600000006, -119.0664590009999 34.83983500000012)"
2973,San Andreas fault zone,Cholame-Carrizo section,historic,Vertical,Greater than 5.0 mm/yr,Right lateral,unspecified,A,Good,N66Â°W,California Geological Survey,Fort Tejon earthquake,1g,https://earthquake.usgs.gov/cfusion/qfault/show_report_AB_archive.cfm?fault_id=1&section_id=g,1,g,historic Well Constrained,5892.21792879,"LINESTRING (-119.013412 34.82510100000006, -119.017123001 34.82581000100008, -119.020199 34.82654300000009, -119.022611 34.82719700000012, -119.0247739989999 34.82773300000014, -119.0265620009999 34.82814800000011, -119.027922 34.82854, -119.0291309999999 34.82893000000007, -119.029753 34.82914500100009, -119.030016 34.82927900000014, -119.030283001 34.82942300000015, -119.030983 34.82964600000007, -119.0327309999999 34.83020100000013, -119.035291 34.83092300100002, -119.037425 34.83151700000007, -119.039155 34.83197500000005, -119.0404989999999 34.83234500000004, -119.0421959999999 34.83282600000008, -119.044413 34.83349999900007, -119.04617 34.83396300100011, -119.047556 34.83431400100005, -119.049427 34.83481600000002, -119.0511669999999 34.83529900000012, -119.05284 34.83568400000005, -119.054452 34.83603300100004, -119.055347999 34.83627700000007, -119.0560599999999 34.83651900000007, -119.0573659999999 34.8370020000001, -119.058597 34.83745999900003, -119.0594519999999 34.8377420000001, -119.060117 34.83792599900011, -119.060749 34.83814400000011, -119.061424 34.83833100000006, -119.0622029999999 34.83855100000004, -119.0634930009999 34.8389670000001)"
2974,San Andreas fault zone,Cholame-Carrizo section,historic,Vertical,Greater than 5.0 mm/yr,Right lateral,unspecified,A,Good,N66Â°W,California Geological Survey,Fort Tejon earthquake,1g,https://earthquake.usgs.gov/cfusion/qfault/show_report_AB_archive.cfm?fault_id=1&section_id=g,1,g,historic Well Constrained,89.9676836417,"LINESTRING (-119.058788 34.83768300000006, -119.058505001 34.83753900000005, -119.058428 34.83750900000014, -119.0582669999999 34.83746800000009, -119.0580579989999 34.83740800000012)"
2975,San Andreas fault zone,Cholame-Carrizo section,historic,Vertical,Greater than 5.0 mm/yr,Right lateral,unspecified,A,Good,N66Â°W,California Geological Survey,Fort Tejon earthquake,1g,https://earthquake.usgs.gov/cfusion/qfault/show_report_AB_archive.cfm?fault_id=1&section_id=g,1,g,historic Well Constrained,101.096187004,"LINESTRING (-119.057880001 34.83736099900003, -119.057671999 34.83732600000011, -119.057553 34.83730199900003, -119.0573949989999 34.83726800000003, -119.0573160009999 34.83725599999998, -119.0569889989999 34.83722200000003)"
2976,San Andreas fault zone,Cholame-Carrizo section,historic,Vertical,Greater than 5.0 mm/yr,Right lateral,unspecified,A,Good,N66Â°W,California Geological Survey,Fort Tejon earthquake,1g,https://earthquake.usgs.gov/cfusion/qfault/show_report_AB_archive.cfm?fault_id=1&section_id=g,1,g,historic Well Constrained,1108.82817334,"LINESTRING (-119.056814 34.83720700000004, -119.055301 34.83695000000004, -119.05438 34.83672400000012, -119.053335001 34.83643800000007, -119.052104 34.83609200000012, -119.051139 34.83583500000011, -119.050756 34.83575000000005, -119.050493999 34.83570400000011, -119.0501639999999 34.83561300000004, -119.0497439999999 34.83549500000006, -119.049194 34.83534500000019, -119.0484459999999 34.83515600100002, -119.047270001 34.83489500000015)"
2977,San Andreas fault zone,Cholame-Carrizo section,historic,Vertical,Greater than 5.0 mm/yr,Right lateral,unspecified,A,Good,N66Â°W,California Geological Survey,Fort Tejon earthquake,1g,https://earthquake.usgs.gov/cfusion/qfault/show_report_AB_archive.cfm?fault_id=1&section_id=g,1,g,historic Well Constrained,742.125503249,"LINESTRING (-119.047043 34.83486800000006, -119.0450690009999 34.83436100000004, -119.0440339999999 34.83403300000009, -119.043124 34.83367400000008, -119.042249 34.83326800000004, -119.0413559999999 34.83297900000008, -119.0408539999999 34.83288800000003)"
2978,San Andreas fault zone,Cholame-Carrizo section,historic,Vertical,Greater than 5.0 mm/yr,Right lateral,unspecified,A,Good,N66Â°W,California Geological Survey,Fort Tejon earthquake,1g,https://earthquake.usgs.gov/cfusion/qfault/show_report_AB_archive.cfm?fault_id=1&section_id=g,1,g,historic Well Constrained,541.123061784,"LINESTRING (-119.035393001 34.83140900000005, -119.036290001 34.83161100000012, -119.037385999 34.83189600000004, -119.0386109999999 34.83222500000011, -119.040015001 34.83264000000002)"
2979,San Andreas fault zone,Cholame-Carrizo section,historic,Vertical,Greater than 5.0 mm/yr,Right lateral,unspecified,A,Good,N66Â°W,California Geological Survey,Fort Tejon earthquake,1g,https://earthquake.usgs.gov/cfusion/qfault/show_report_AB_archive.cfm?fault_id=1&section_id=g,1,g,historic Well Constrained,321.859523713,"LINESTRING (-119.035100001 34.83138100000014, -119.0345339999999 34.8312630000001, -119.034235 34.8311850000001, -119.033742999 34.83101800000009, -119.0329829989999 34.83068800100012, -119.032471 34.83042900000006)"
2980,San Andreas fault zone,Cholame-Carrizo section,historic,Vertical,Greater than 5.0 mm/yr,Right lateral,unspecified,A,Good,N66Â°W,California Geological Survey,Fort Tejon earthquake,1g,https://earthquake.usgs.gov/cfusion/qfault/show_report_AB_archive.cfm?fault_id=1&section_id=g,1,g,historic Well Constrained,639.83706461,"LINESTRING (-119.032042001 34.83032700000005, -119.0313590009999 34.8300230000001, -119.031057 34.8299100000001, -119.030425 34.82974000000009, -119.029237999 34.82941700000006, -119.028228 34.82913500000005, -119.0272179999999 34.82883300000008, -119.0266619989999 34.82869300000009)"
2981,San Andreas fault zone,Cholame-Carrizo section,historic,Vertical,Greater than 5.0 mm/yr,Right lateral,unspecified,A,Good,N66Â°W,California Geological Survey,Fort Tejon earthquake,1g,https://earthquake.usgs.gov/cfusion/qfault/show_report_AB_archive.cfm?fault_id=1&section_id=g,1,g,historic Well Constrained,513.665751049,"LINESTRING (-119.026466 34.82906800000012, -119.028122001 34.82967900000006, -119.0286969999999 34.829868, -119.029493 34.83007900000012, -119.02996 34.83017200000005, -119.030809 34.83029600000005)"
2982,San Andreas fault zone,Cholame-Carrizo section,historic,Vertical,Greater than 5.0 mm/yr,Right lateral,unspecified,A,Good,N66Â°W,California Geological Survey,Fort Tejon earthquake,1g,https://earthquake.usgs.gov/cfusion/qfault/show_report_AB_archive.cfm?fault_id=1&section_id=g,1,g,historic Well Constrained,494.004062347,"LINESTRING (-119.02641 34.82861100000003, -119.0245319999999 34.82812400000006, -119.0235049999999 34.82778000000008, -119.022818 34.82744800000007, -119.022367 34.8271730000001)"
2983,San Andreas fault zone,Cholame-Carrizo section,historic,Vertical,Greater than 5.0 mm/yr,Right lateral,unspecified,A,Good,N66Â°W,California Geological Survey,Fort Tejon earthquake,1g,https://earthquake.usgs.gov/cfusion/qfault/show_report_AB_archive.cfm?fault_id=1&section_id=g,1,g,historic Well Constrained,1144.41534535,"LINESTRING (-119.0262979999999 34.8290040000001, -119.023811 34.8282610000001, -119.0231449999999 34.82813500000003, -119.0223949999999 34.82805400100018, -119.0216869989999 34.82796299900006, -119.020852 34.82775800000015, -119.019732 34.82744700000005, -119.018411999 34.82709000000013, -119.0172789999999 34.82681100000021, -119.016460001 34.82662200000001)"
2984,San Andreas fault zone,Cholame-Carrizo section,historic,Vertical,Greater than 5.0 mm/yr,Right lateral,unspecified,A,Good,N66Â°W,California Geological Survey,Fort Tejon earthquake,1g,https://earthquake.usgs.gov/cfusion/qfault/show_report_AB_archive.cfm?fault_id=1&section_id=g,1,g,historic Well Constrained,512.202439038,"LINESTRING (-119.013513 34.82517199900015, -119.013876 34.82540000000011, -119.01464 34.8257690000001, -119.0157940009999 34.82615900000013, -119.0164749999999 34.82638700000014, -119.016821 34.82652900000003, -119.0175839999999 34.82690100000005)"
2985,San Andreas fault zone,Cholame-Carrizo section,historic,Vertical,Greater than 5.0 mm/yr,Right lateral,unspecified,A,Good,N66Â°W,California Geological Survey,Fort Tejon earthquake,1g,https://earthquake.usgs.gov/cfusion/qfault/show_report_AB_archive.cfm?fault_id=1&section_id=g,1,g,historic Well Constrained,1052.07928042,"LINESTRING (-119.006968 34.82470700000006, -119.008265 34.82497000100012, -119.0106279999999 34.82534400000005, -119.013101 34.82576700000004, -119.014409001 34.82603200000008, -119.0160969999999 34.82662300000006)"
2986,San Andreas fault zone,Cholame-Carrizo section,historic,Vertical,Greater than 5.0 mm/yr,Right lateral,unspecified,A,Good,N66Â°W,California Geological Survey,Fort Tejon earthquake,1g,https://earthquake.usgs.gov/cfusion/qfault/show_report_AB_archive.cfm?fault_id=1&section_id=g,1,g,historic Well Constrained,1041.42686086,"LINESTRING (-119.013291 34.82509699900005, -119.012094 34.82490099900018, -119.011312 34.82473600000001, -119.0103279999999 34.82447800000013, -119.009331 34.82420600000005, -119.00839 34.82399600000015, -119.0075749999999 34.82389200000009, -119.0066649999999 34.82386499900016, -119.0058419999999 34.82387200000005, -119.004984 34.82396600000015, -119.004146 34.82405200000009)"
2987,San Andreas fault zone,Cholame-Carrizo section,historic,Vertical,Greater than 5.0 mm/yr,Right lateral,unspecified,A,Good,N66Â°W,California Geological Survey,Fort Tejon earthquake,1g,https://earthquake.usgs.gov/cfusion/qfault/show_report_AB_archive.cfm?fault_id=1&section_id=g,1,g,historic Well Constrained,694.120525153,"LINESTRING (-119.006813 34.82468100000009, -119.0049469999999 34.82421800000008, -119.004156 34.82401400000002, -119.003003001 34.82370000000004, -119.0008989999999 34.82306400000007)"
2988,San Andreas fault zone,Cholame-Carrizo section,historic,Vertical,Greater than 5.0 mm/yr,Right lateral,unspecified,A,Good,N66Â°W,California Geological Survey,Fort Tejon earthquake,1g,https://earthquake.usgs.gov/cfusion/qfault/show_report_AB_archive.cfm?fault_id=1&section_id=g,1,g,historic Well Constrained,1586.54616911,"LINESTRING (-118.9869629999999 34.82056000000012, -118.98862 34.82083700100005, -118.990757 34.82110600000009, -118.993206 34.82148000000007, -118.9948399999999 34.82175300000003, -118.995865 34.82191100100006, -118.996591999 34.82203400000003, -118.9970839999999 34.82214700000001, -118.9976189999999 34.82231200000003, -118.998506 34.82249300000013, -118.999615 34.82267599900015, -119.000868 34.82303700000013)"
2989,San Andreas fault zone,Cholame-Carrizo section,historic,Vertical,Greater than 5.0 mm/yr,Right lateral,unspecified,A,Good,N66Â°W,California Geological Survey,Fort Tejon earthquake,1g,https://earthquake.usgs.gov/cfusion/qfault/show_report_AB_archive.cfm?fault_id=1&section_id=g,1,g,historic Well Constrained,1341.84402356,"LINESTRING (-118.9867989999999 34.82051099900007, -118.984742 34.82015100000008, -118.983204001 34.81991700000004, -118.98151 34.81968600000007, -118.9794559999999 34.81939100000007, -118.977848999 34.81911200000009, -118.975037 34.81840300000012)"
2990,San Andreas fault zone,Cholame-Carrizo section,historic,Vertical,Greater than 5.0 mm/yr,Right lateral,unspecified,A,Good,N66Â°W,California Geological Survey,Fort Tejon earthquake,1g,https://earthquake.usgs.gov/cfusion/qfault/show_report_AB_archive.cfm?fault_id=1&section_id=g,1,g,historic Well Constrained,235.39280291,"LINESTRING (-118.98516 34.82110300000009, -118.984673999 34.82109300100012, -118.9839449999999 34.82102900000006, -118.98336 34.82097200000005, -118.983054001 34.8209640000001)"
2991,San Andreas fault zone,Cholame-Carrizo section,historic,Vertical,Greater than 5.0 mm/yr,Right lateral,unspecified,A,Good,N66Â°W,California Geological Survey,Fort Tejon earthquake,1g,https://earthquake.usgs.gov/cfusion/qfault/show_report_AB_archive.cfm?fault_id=1&section_id=g,1,g,historic Well Constrained,172.140712103,"LINESTRING (-118.98359 34.82069200000009, -118.9842339999999 34.82063800000005, -118.984894 34.8205690000001, -118.985126 34.82054600000011)"
2992,San Andreas fault zone,Cholame-Carrizo section,historic,Vertical,Greater than 5.0 mm/yr,Right lateral,unspecified,A,Good,N66Â°W,California Geological Survey,Fort Tejon earthquake,1g,https://earthquake.usgs.gov/cfusion/qfault/show_report_AB_archive.cfm?fault_id=1&section_id=g,1,g,historic Well Constrained,1028.1224111,"LINESTRING (-118.982351001 34.82074700000008, -118.980779 34.82061800000003, -118.97939 34.8206930000001, -118.9780919999999 34.82085200000005, -118.977068999 34.82101200000011, -118.976207 34.8210780000001, -118.9752 34.82108300000004, -118.974118001 34.82101100000008, -118.9731779999999 34.82088800000008)"
2993,San Andreas fault zone,Cholame-Carrizo section,historic,Vertical,Greater than 5.0 mm/yr,Right lateral,unspecified,A,Good,N66Â°W,California Geological Survey,Fort Tejon earthquake,1g,https://earthquake.usgs.gov/cfusion/qfault/show_report_AB_archive.cfm?fault_id=1&section_id=g,1,g,historic Well Constrained,315.334082261,"LINESTRING (-118.976499 34.82108400000003, -118.976085 34.82089900100008, -118.975642001 34.82075100000009, -118.975388 34.82070100000004, -118.975076001 34.82067000000006, -118.973769001 34.82063800000005)"
2994,San Andreas fault zone,Cholame-Carrizo section,historic,Vertical,Greater than 5.0 mm/yr,Right lateral,unspecified,A,Good,N66Â°W,California Geological Survey,Fort Tejon earthquake,1g,https://earthquake.usgs.gov/cfusion/qfault/show_report_AB_archive.cfm?fault_id=1&section_id=g,1,g,historic Well Constrained,460.457937399,"LINESTRING (-118.972043 34.82070699900007, -118.971442 34.82064300000006, -118.970558999 34.82059300000011, -118.969492 34.82057600000007, -118.9679139999999 34.82058400000006)"
2995,San Andreas fault zone,Cholame-Carrizo section,historic,Vertical,Greater than 5.0 mm/yr,Right lateral,unspecified,A,Good,N66Â°W,California Geological Survey,Fort Tejon earthquake,1g,https://earthquake.usgs.gov/cfusion/qfault/show_report_AB_archive.cfm?fault_id=1&section_id=g,1,g,historic Well Constrained,552.58056262,"LINESTRING (-118.9679219989999 34.82120700000004, -118.9670769999999 34.82135200000005, -118.9665659999999 34.82141100000008, -118.9655509999999 34.82147600000011, -118.963847 34.8214980000001, -118.962986999 34.82144600000002)"
2996,San Andreas fault zone,Cholame-Carrizo section,historic,Vertical,Greater than 5.0 mm/yr,Right lateral,unspecified,A,Good,N66Â°W,California Geological Survey,Fort Tejon earthquake,1g,https://earthquake.usgs.gov/cfusion/qfault/show_report_AB_archive.cfm?fault_id=1&section_id=g,1,g,historic Well Constrained,570.900318084,"LINESTRING (-118.967731 34.82100800000006, -118.966966999 34.82097500100012, -118.9654980009999 34.82101000000002, -118.962606 34.8210940010001)"
2997,San Andreas fault zone,Cholame-Carrizo section,historic,Vertical,Greater than 5.0 mm/yr,Right lateral,unspecified,A,Good,N66Â°W,California Geological Survey,Fort Tejon earthquake,1g,https://earthquake.usgs.gov/cfusion/qfault/show_report_AB_archive.cfm?fault_id=1&section_id=g,1,g,historic Well Constrained,729.461739493,"LINESTRING (-118.963047999 34.82198000000002, -118.9621549999999 34.82199200000007, -118.96097 34.82193899900012, -118.959389 34.82177500000011, -118.9578079999999 34.82155000000005, -118.957415 34.82146300000012, -118.956616 34.82118500000014)"
2998,San Andreas fault zone,Cholame-Carrizo section,historic,Vertical,Greater than 5.0 mm/yr,Right lateral,unspecified,A,Good,N66Â°W,California Geological Survey,Fort Tejon earthquake,1g,https://earthquake.usgs.gov/cfusion/qfault/show_report_AB_archive.cfm?fault_id=1&section_id=g,1,g,historic Well Constrained,1116.98379574,"LINESTRING (-118.962745 34.82151500000003, -118.9617469999999 34.82151200000001, -118.96023 34.82136800000006, -118.958627 34.82110700000002, -118.9576230009999 34.82104000000007, -118.956369 34.82109100100013, -118.954944 34.82112800100001, -118.952758 34.82114800000004)"
