Index,fault,section,age,dip_direct,slip_rate,slip_sense,scale,class,certainty,strike,cooperator,earthquake,ref_id,fault_url,fault_id,section_id,symbology,Shape_Leng,geometry
3493,San Andreas fault zone,Mojave section,historic,Vertical,Greater than 5.0 mm/yr,Right lateral,"1:12,000",A,Good,N67Â°W,California Geological Survey,Fort Tejon earthquake,1h,https://earthquake.usgs.gov/cfusion/qfault/show_report_AB_archive.cfm?fault_id=1&section_id=h,1,h,historic Inferred,53.4748464616,"LINESTRING (-118.2966719999999 34.62184600100016, -118.2970240009999 34.62211500000003)"
3494,San Andreas fault zone,Mojave section,historic,Vertical,Greater than 5.0 mm/yr,Right lateral,"1:12,000",A,Good,N67Â°W,California Geological Survey,Fort Tejon earthquake,1h,https://earthquake.usgs.gov/cfusion/qfault/show_report_AB_archive.cfm?fault_id=1&section_id=h,1,h,historic Inferred,12.4193227997,"LINESTRING (-118.293339001 34.62289300000008, -118.293439999 34.62293200000003)"
3495,San Andreas fault zone,Mojave section,historic,Vertical,Greater than 5.0 mm/yr,Right lateral,"1:12,000",A,Good,N67Â°W,California Geological Survey,Fort Tejon earthquake,1h,https://earthquake.usgs.gov/cfusion/qfault/show_report_AB_archive.cfm?fault_id=1&section_id=h,1,h,historic Inferred,52.9456223975,"LINESTRING (-118.290845 34.6194080000001, -118.291273999 34.61957700000009)"
3496,San Andreas fault zone,Mojave section,historic,Vertical,Greater than 5.0 mm/yr,Right lateral,"1:12,000",A,Good,N67Â°W,California Geological Survey,Fort Tejon earthquake,1h,https://earthquake.usgs.gov/cfusion/qfault/show_report_AB_archive.cfm?fault_id=1&section_id=h,1,h,historic Inferred,57.3930299263,"LINESTRING (-118.28815 34.61839900000007, -118.2886279999999 34.61855800000004)"
3497,San Andreas fault zone,Mojave section,historic,Vertical,Greater than 5.0 mm/yr,Right lateral,"1:12,000",A,Good,N67Â°W,California Geological Survey,Fort Tejon earthquake,1h,https://earthquake.usgs.gov/cfusion/qfault/show_report_AB_archive.cfm?fault_id=1&section_id=h,1,h,historic Inferred,259.759736176,"LINESTRING (-118.280419 34.61772200000006, -118.282542 34.61851900000009)"
3498,San Andreas fault zone,Mojave section,historic,Vertical,Greater than 5.0 mm/yr,Right lateral,"1:12,000",A,Good,N67Â°W,California Geological Survey,Fort Tejon earthquake,1h,https://earthquake.usgs.gov/cfusion/qfault/show_report_AB_archive.cfm?fault_id=1&section_id=h,1,h,historic Inferred,145.112617451,"LINESTRING (-118.279340999 34.61515600000008, -118.279949 34.61538100000016, -118.2802769999999 34.61551200000005, -118.2805289999999 34.61559700000003)"
3499,San Andreas fault zone,Mojave section,historic,Vertical,Greater than 5.0 mm/yr,Right lateral,"1:12,000",A,Good,N67Â°W,California Geological Survey,Fort Tejon earthquake,1h,https://earthquake.usgs.gov/cfusion/qfault/show_report_AB_archive.cfm?fault_id=1&section_id=h,1,h,historic Inferred,293.79360826,"LINESTRING (-118.276345 34.61372200000004, -118.278716 34.61467600000008)"
3500,San Andreas fault zone,Mojave section,historic,Vertical,Greater than 5.0 mm/yr,Right lateral,"1:12,000",A,Good,N67Â°W,California Geological Survey,Fort Tejon earthquake,1h,https://earthquake.usgs.gov/cfusion/qfault/show_report_AB_archive.cfm?fault_id=1&section_id=h,1,h,historic Inferred,66.5310323864,"LINESTRING (-118.277113 34.61424600000002, -118.2776400009999 34.61447799900011)"
3501,San Andreas fault zone,Mojave section,historic,Vertical,Greater than 5.0 mm/yr,Right lateral,"1:12,000",A,Good,N67Â°W,California Geological Survey,Fort Tejon earthquake,1h,https://earthquake.usgs.gov/cfusion/qfault/show_report_AB_archive.cfm?fault_id=1&section_id=h,1,h,historic Inferred,2118.44829216,"LINESTRING (-118.259409 34.60963400000009, -118.259812 34.60972800000015, -118.2599829999999 34.60980100000005, -118.2605409989999 34.61011800000012, -118.261835 34.6107919990001, -118.262803999 34.61127100000007, -118.2651669999999 34.61270900000011, -118.2657789999999 34.61302800000004, -118.2665619999999 34.6134200010002, -118.266938 34.61360500000009, -118.2673990009999 34.61379500000007, -118.268967 34.61459800000006, -118.2693939999999 34.61483000000005, -118.269459 34.61485600000008, -118.2704409999999 34.61524600000012, -118.2712039999999 34.61551200000005, -118.2715849999999 34.61562500000014, -118.272339 34.61578600000009, -118.274207001 34.61607600000014, -118.275018 34.61613000000004, -118.2756439999999 34.61614100000006, -118.2763139999999 34.61610600000009)"
3502,San Andreas fault zone,Mojave section,historic,Vertical,Greater than 5.0 mm/yr,Right lateral,"1:12,000",A,Good,N67Â°W,California Geological Survey,Fort Tejon earthquake,1h,https://earthquake.usgs.gov/cfusion/qfault/show_report_AB_archive.cfm?fault_id=1&section_id=h,1,h,historic Inferred,134.102082595,"LINESTRING (-118.2735319989999 34.61276900000009, -118.274594 34.61323700000006)"
3503,San Andreas fault zone,Mojave section,historic,Vertical,Greater than 5.0 mm/yr,Right lateral,"1:12,000",A,Good,N67Â°W,California Geological Survey,Fort Tejon earthquake,1h,https://earthquake.usgs.gov/cfusion/qfault/show_report_AB_archive.cfm?fault_id=1&section_id=h,1,h,historic Inferred,737.122983157,"LINESTRING (-118.264356 34.60932400000018, -118.2652759999999 34.60964800000003, -118.267282 34.61045700000011, -118.269057001 34.611144, -118.2703349999999 34.61166400000014)"
3504,San Andreas fault zone,Mojave section,historic,Vertical,Greater than 5.0 mm/yr,Right lateral,"1:12,000",A,Good,N67Â°W,California Geological Survey,Fort Tejon earthquake,1h,https://earthquake.usgs.gov/cfusion/qfault/show_report_AB_archive.cfm?fault_id=1&section_id=h,1,h,historic Inferred,40.3646956086,"LINESTRING (-118.2692609999999 34.61460600000004, -118.269459 34.61485600000008)"
3505,San Andreas fault zone,Mojave section,historic,Vertical,Greater than 5.0 mm/yr,Right lateral,"1:12,000",A,Good,N67Â°W,California Geological Survey,Fort Tejon earthquake,1h,https://earthquake.usgs.gov/cfusion/qfault/show_report_AB_archive.cfm?fault_id=1&section_id=h,1,h,historic Inferred,66.460750885,"LINESTRING (-118.2685679999999 34.61402700000012, -118.2691239999999 34.61420600000002)"
3506,San Andreas fault zone,Mojave section,historic,Vertical,Greater than 5.0 mm/yr,Right lateral,"1:12,000",A,Good,N67Â°W,California Geological Survey,Fort Tejon earthquake,1h,https://earthquake.usgs.gov/cfusion/qfault/show_report_AB_archive.cfm?fault_id=1&section_id=h,1,h,historic Inferred,83.497735028,"LINESTRING (-118.267369999 34.61266500000005, -118.267992 34.61301000100005)"
3507,San Andreas fault zone,Mojave section,historic,Vertical,Greater than 5.0 mm/yr,Right lateral,"1:12,000",A,Good,N67Â°W,California Geological Survey,Fort Tejon earthquake,1h,https://earthquake.usgs.gov/cfusion/qfault/show_report_AB_archive.cfm?fault_id=1&section_id=h,1,h,historic Inferred,88.4436000778,"LINESTRING (-118.267311 34.61247300000012, -118.267979 34.61282700000006)"
3508,San Andreas fault zone,Mojave section,historic,Vertical,Greater than 5.0 mm/yr,Right lateral,"1:12,000",A,Good,N67Â°W,California Geological Survey,Fort Tejon earthquake,1h,https://earthquake.usgs.gov/cfusion/qfault/show_report_AB_archive.cfm?fault_id=1&section_id=h,1,h,historic Inferred,58.104146152,"LINESTRING (-118.26553 34.61183400000012, -118.265841 34.61217900000005)"
3509,San Andreas fault zone,Mojave section,historic,Vertical,Greater than 5.0 mm/yr,Right lateral,"1:12,000",A,Good,N67Â°W,California Geological Survey,Fort Tejon earthquake,1h,https://earthquake.usgs.gov/cfusion/qfault/show_report_AB_archive.cfm?fault_id=1&section_id=h,1,h,historic Inferred,29.2881785391,"LINESTRING (-118.2606649999999 34.60998500000004, -118.260909 34.6100660000001)"
3510,San Andreas fault zone,Mojave section,historic,Vertical,Greater than 5.0 mm/yr,Right lateral,"1:12,000",A,Good,N67Â°W,California Geological Survey,Fort Tejon earthquake,1h,https://earthquake.usgs.gov/cfusion/qfault/show_report_AB_archive.cfm?fault_id=1&section_id=h,1,h,historic Inferred,14.52245626,"LINESTRING (-118.260159 34.60979699900011, -118.260278 34.60984100000015)"
3511,San Andreas fault zone,Mojave section,historic,Vertical,Greater than 5.0 mm/yr,Right lateral,"1:12,000",A,Good,N67Â°W,California Geological Survey,Fort Tejon earthquake,1h,https://earthquake.usgs.gov/cfusion/qfault/show_report_AB_archive.cfm?fault_id=1&section_id=h,1,h,historic Inferred,77.9087309368,"LINESTRING (-118.252829001 34.60399400000013, -118.2530749999999 34.6041130000001, -118.253416 34.60430700000009)"
3512,San Andreas fault zone,Mojave section,historic,Vertical,Greater than 5.0 mm/yr,Right lateral,"1:12,000",A,Good,N67Â°W,California Geological Survey,Fort Tejon earthquake,1h,https://earthquake.usgs.gov/cfusion/qfault/show_report_AB_archive.cfm?fault_id=1&section_id=h,1,h,historic Inferred,58.8880106285,"LINESTRING (-118.247025 34.60250200000009, -118.2475539999999 34.60250200000009)"
3513,San Andreas fault zone,Mojave section,historic,Vertical,Greater than 5.0 mm/yr,Right lateral,"1:12,000",A,Good,N67Â°W,California Geological Survey,Fort Tejon earthquake,1h,https://earthquake.usgs.gov/cfusion/qfault/show_report_AB_archive.cfm?fault_id=1&section_id=h,1,h,historic Inferred,59.5072134058,"LINESTRING (-118.242261 34.60374999900006, -118.242781 34.60385200000007)"
3514,San Andreas fault zone,Mojave section,historic,Vertical,Greater than 5.0 mm/yr,Right lateral,"1:12,000",A,Good,N67Â°W,California Geological Survey,Fort Tejon earthquake,1h,https://earthquake.usgs.gov/cfusion/qfault/show_report_AB_archive.cfm?fault_id=1&section_id=h,1,h,historic Inferred,33.0209847421,"LINESTRING (-118.239534001 34.6003870000001, -118.239769 34.60053599900004)"
3515,San Andreas fault zone,Mojave section,historic,Vertical,Greater than 5.0 mm/yr,Right lateral,"1:12,000",A,Good,N67Â°W,California Geological Survey,Fort Tejon earthquake,1h,https://earthquake.usgs.gov/cfusion/qfault/show_report_AB_archive.cfm?fault_id=1&section_id=h,1,h,historic Inferred,53.9712534364,"LINESTRING (-118.2383499999999 34.60235200000011, -118.238792 34.60251600000013)"
3516,San Andreas fault zone,Mojave section,historic,Vertical,Greater than 5.0 mm/yr,Right lateral,"1:12,000",A,Good,N67Â°W,California Geological Survey,Fort Tejon earthquake,1h,https://earthquake.usgs.gov/cfusion/qfault/show_report_AB_archive.cfm?fault_id=1&section_id=h,1,h,historic Inferred,33.7176259398,"LINESTRING (-118.2339229999999 34.59844200000004, -118.234195999 34.5985500000001)"
3517,San Andreas fault zone,Mojave section,historic,Vertical,Greater than 5.0 mm/yr,Right lateral,"1:12,000",A,Good,N67Â°W,California Geological Survey,Fort Tejon earthquake,1h,https://earthquake.usgs.gov/cfusion/qfault/show_report_AB_archive.cfm?fault_id=1&section_id=h,1,h,historic Inferred,169.881137084,"LINESTRING (-118.232329 34.5991940000001, -118.233545 34.59995300000001)"
3518,San Andreas fault zone,Mojave section,historic,Vertical,Greater than 5.0 mm/yr,Right lateral,"1:12,000",A,Good,N67Â°W,California Geological Survey,Fort Tejon earthquake,1h,https://earthquake.usgs.gov/cfusion/qfault/show_report_AB_archive.cfm?fault_id=1&section_id=h,1,h,historic Inferred,20.2279027381,"LINESTRING (-118.232978001 34.59816100000009, -118.233146 34.59821800000006)"
3519,San Andreas fault zone,Mojave section,historic,Vertical,Greater than 5.0 mm/yr,Right lateral,"1:12,000",A,Good,N67Â°W,California Geological Survey,Fort Tejon earthquake,1h,https://earthquake.usgs.gov/cfusion/qfault/show_report_AB_archive.cfm?fault_id=1&section_id=h,1,h,historic Inferred,73.3899445858,"LINESTRING (-118.224616999 34.59613100000004, -118.2252349999999 34.59632000000005)"
3520,San Andreas fault zone,Mojave section,historic,Vertical,Greater than 5.0 mm/yr,Right lateral,"1:12,000",A,Good,N67Â°W,California Geological Survey,Fort Tejon earthquake,1h,https://earthquake.usgs.gov/cfusion/qfault/show_report_AB_archive.cfm?fault_id=1&section_id=h,1,h,historic Inferred,480.079746743,"LINESTRING (-118.2174329999999 34.59323000000006, -118.218179 34.59356200000006, -118.2187929999999 34.59379600000012, -118.21918 34.59394000000002, -118.219611 34.59404600000008, -118.2203509999999 34.59423699900004, -118.221448 34.59448600100011)"
3521,San Andreas fault zone,Mojave section,historic,Vertical,Greater than 5.0 mm/yr,Right lateral,"1:12,000",A,Good,N67Â°W,California Geological Survey,Fort Tejon earthquake,1h,https://earthquake.usgs.gov/cfusion/qfault/show_report_AB_archive.cfm?fault_id=1&section_id=h,1,h,historic Inferred,28.1610302015,"LINESTRING (-118.211931 34.59166300000012, -118.212167 34.5917380000001)"
3522,San Andreas fault zone,Mojave section,historic,Vertical,Greater than 5.0 mm/yr,Right lateral,"1:12,000",A,Good,N67Â°W,California Geological Survey,Fort Tejon earthquake,1h,https://earthquake.usgs.gov/cfusion/qfault/show_report_AB_archive.cfm?fault_id=1&section_id=h,1,h,historic Inferred,43.0171388489,"LINESTRING (-118.2060880009999 34.58884700100009, -118.206422 34.58900700000009)"
3523,San Andreas fault zone,Mojave section,historic,Vertical,Greater than 5.0 mm/yr,Right lateral,"1:12,000",A,Good,N67Â°W,California Geological Survey,Fort Tejon earthquake,1h,https://earthquake.usgs.gov/cfusion/qfault/show_report_AB_archive.cfm?fault_id=1&section_id=h,1,h,historic Inferred,65.3513940919,"LINESTRING (-118.2045679999999 34.58813300000008, -118.2050829999999 34.58836500000015)"
3524,San Andreas fault zone,Mojave section,historic,Vertical,Greater than 5.0 mm/yr,Right lateral,"1:12,000",A,Good,N67Â°W,California Geological Survey,Fort Tejon earthquake,1h,https://earthquake.usgs.gov/cfusion/qfault/show_report_AB_archive.cfm?fault_id=1&section_id=h,1,h,historic Inferred,91.0992739959,"LINESTRING (-118.203024 34.58713400000007, -118.203724 34.58748300000013)"
3525,San Andreas fault zone,Mojave section,historic,Vertical,Greater than 5.0 mm/yr,Right lateral,"1:12,000",A,Good,N67Â°W,California Geological Survey,Fort Tejon earthquake,1h,https://earthquake.usgs.gov/cfusion/qfault/show_report_AB_archive.cfm?fault_id=1&section_id=h,1,h,historic Inferred,40.7035613965,"LINESTRING (-118.203135 34.58782500000011, -118.2033439999999 34.58807199900011)"
3526,San Andreas fault zone,Mojave section,historic,Vertical,Greater than 5.0 mm/yr,Right lateral,"1:12,000",A,Good,N67Â°W,California Geological Survey,Fort Tejon earthquake,1h,https://earthquake.usgs.gov/cfusion/qfault/show_report_AB_archive.cfm?fault_id=1&section_id=h,1,h,historic Inferred,38.0038038851,"LINESTRING (-118.202549 34.5874260000001, -118.202819 34.58759800000008)"
3527,San Andreas fault zone,Mojave section,historic,Vertical,Greater than 5.0 mm/yr,Right lateral,"1:12,000",A,Good,N67Â°W,California Geological Survey,Fort Tejon earthquake,1h,https://earthquake.usgs.gov/cfusion/qfault/show_report_AB_archive.cfm?fault_id=1&section_id=h,1,h,historic Inferred,42.1926296264,"LINESTRING (-118.198428 34.58558300000004, -118.1987349999999 34.58576600000007)"
3528,San Andreas fault zone,Mojave section,historic,Vertical,Greater than 5.0 mm/yr,Right lateral,"1:12,000",A,Good,N67Â°W,California Geological Survey,Fort Tejon earthquake,1h,https://earthquake.usgs.gov/cfusion/qfault/show_report_AB_archive.cfm?fault_id=1&section_id=h,1,h,historic Inferred,70.5668715199,"LINESTRING (-118.1943599999999 34.58482100000003, -118.1949929999999 34.58484900000012)"
3529,San Andreas fault zone,Mojave section,historic,Vertical,Greater than 5.0 mm/yr,Right lateral,"1:12,000",A,Good,N67Â°W,California Geological Survey,Fort Tejon earthquake,1h,https://earthquake.usgs.gov/cfusion/qfault/show_report_AB_archive.cfm?fault_id=1&section_id=h,1,h,historic Inferred,32.1424092619,"LINESTRING (-118.1932189989999 34.58387600100014, -118.1934429999999 34.58402600000004)"
3530,San Andreas fault zone,Mojave section,historic,Vertical,Greater than 5.0 mm/yr,Right lateral,"1:12,000",A,Good,N67Â°W,California Geological Survey,Fort Tejon earthquake,1h,https://earthquake.usgs.gov/cfusion/qfault/show_report_AB_archive.cfm?fault_id=1&section_id=h,1,h,historic Inferred,37.2723177948,"LINESTRING (-118.192977 34.58396600000009, -118.193222999 34.58415300000015)"
3531,San Andreas fault zone,Mojave section,historic,Vertical,Greater than 5.0 mm/yr,Right lateral,"1:12,000",A,Good,N67Â°W,California Geological Survey,Fort Tejon earthquake,1h,https://earthquake.usgs.gov/cfusion/qfault/show_report_AB_archive.cfm?fault_id=1&section_id=h,1,h,historic Inferred,88.8380117701,"LINESTRING (-118.1920479999999 34.58306000000006, -118.1927839999999 34.58331400000006)"
3532,San Andreas fault zone,Mojave section,historic,Vertical,Greater than 5.0 mm/yr,Right lateral,"1:12,000",A,Good,N67Â°W,California Geological Survey,Fort Tejon earthquake,1h,https://earthquake.usgs.gov/cfusion/qfault/show_report_AB_archive.cfm?fault_id=1&section_id=h,1,h,historic Inferred,51.6914657956,"LINESTRING (-118.191651 34.58283700000005, -118.1920209999999 34.58306800000009)"
3533,San Andreas fault zone,Mojave section,historic,Vertical,Greater than 5.0 mm/yr,Right lateral,"1:12,000",A,Good,N67Â°W,California Geological Survey,Fort Tejon earthquake,1h,https://earthquake.usgs.gov/cfusion/qfault/show_report_AB_archive.cfm?fault_id=1&section_id=h,1,h,historic Inferred,52.0382088159,"LINESTRING (-118.191068 34.58269200000009, -118.1914489999999 34.58291500000014)"
3534,San Andreas fault zone,Mojave section,historic,Vertical,Greater than 5.0 mm/yr,Right lateral,"1:12,000",A,Good,N67Â°W,California Geological Survey,Fort Tejon earthquake,1h,https://earthquake.usgs.gov/cfusion/qfault/show_report_AB_archive.cfm?fault_id=1&section_id=h,1,h,historic Inferred,51.1196680209,"LINESTRING (-118.1891829999999 34.58175399900017, -118.1896359989999 34.58181600000009)"
3535,San Andreas fault zone,Mojave section,historic,Vertical,Greater than 5.0 mm/yr,Right lateral,"1:12,000",A,Good,N67Â°W,California Geological Survey,Fort Tejon earthquake,1h,https://earthquake.usgs.gov/cfusion/qfault/show_report_AB_archive.cfm?fault_id=1&section_id=h,1,h,historic Inferred,20.32058758,"LINESTRING (-118.188561 34.58127800100005, -118.188725 34.58134400000004)"
3536,San Andreas fault zone,Mojave section,historic,Vertical,Greater than 5.0 mm/yr,Right lateral,"1:12,000",A,Good,N67Â°W,California Geological Survey,Fort Tejon earthquake,1h,https://earthquake.usgs.gov/cfusion/qfault/show_report_AB_archive.cfm?fault_id=1&section_id=h,1,h,historic Inferred,33.8943227161,"LINESTRING (-118.1879479999999 34.58106400000003, -118.188234 34.58115000000005)"
3537,San Andreas fault zone,Mojave section,historic,Vertical,Greater than 5.0 mm/yr,Right lateral,"1:12,000",A,Good,N67Â°W,California Geological Survey,Fort Tejon earthquake,1h,https://earthquake.usgs.gov/cfusion/qfault/show_report_AB_archive.cfm?fault_id=1&section_id=h,1,h,historic Inferred,308.106327637,"LINESTRING (-118.1816510009999 34.57831300000007, -118.1829020009999 34.57892400100011, -118.184058 34.5794370000001)"
3538,San Andreas fault zone,Mojave section,historic,Vertical,Greater than 5.0 mm/yr,Right lateral,"1:12,000",A,Good,N67Â°W,California Geological Survey,Fort Tejon earthquake,1h,https://earthquake.usgs.gov/cfusion/qfault/show_report_AB_archive.cfm?fault_id=1&section_id=h,1,h,historic Inferred,276.637179592,"LINESTRING (-118.181654 34.57860600000002, -118.1823589999999 34.57889500000008, -118.1839179999999 34.57944800000005)"
3539,San Andreas fault zone,Mojave section,historic,Vertical,Greater than 5.0 mm/yr,Right lateral,"1:12,000",A,Good,N67Â°W,California Geological Survey,Fort Tejon earthquake,1h,https://earthquake.usgs.gov/cfusion/qfault/show_report_AB_archive.cfm?fault_id=1&section_id=h,1,h,historic Inferred,137.016404619,"LINESTRING (-118.1821639999999 34.5792300000001, -118.1833290009999 34.57955700000015)"
3540,San Andreas fault zone,Mojave section,historic,Vertical,Greater than 5.0 mm/yr,Right lateral,"1:12,000",A,Good,N67Â°W,California Geological Survey,Fort Tejon earthquake,1h,https://earthquake.usgs.gov/cfusion/qfault/show_report_AB_archive.cfm?fault_id=1&section_id=h,1,h,historic Inferred,61.4421425881,"LINESTRING (-118.176022 34.5751820000001, -118.176321 34.57556400000006)"
3541,San Andreas fault zone,Mojave section,historic,Vertical,Greater than 5.0 mm/yr,Right lateral,"1:12,000",A,Good,N67Â°W,California Geological Survey,Fort Tejon earthquake,1h,https://earthquake.usgs.gov/cfusion/qfault/show_report_AB_archive.cfm?fault_id=1&section_id=h,1,h,historic Inferred,60.6765276908,"LINESTRING (-118.175801 34.57517000000006, -118.1761129999999 34.57553800000008)"
3542,San Andreas fault zone,Mojave section,historic,Vertical,Greater than 5.0 mm/yr,Right lateral,"1:12,000",A,Good,N67Â°W,California Geological Survey,Fort Tejon earthquake,1h,https://earthquake.usgs.gov/cfusion/qfault/show_report_AB_archive.cfm?fault_id=1&section_id=h,1,h,historic Inferred,25.8304692893,"LINESTRING (-118.1736979999999 34.57504200000012, -118.173907 34.57512499900002)"
3543,San Andreas fault zone,Mojave section,historic,Vertical,Greater than 5.0 mm/yr,Right lateral,"1:12,000",A,Good,N67Â°W,California Geological Survey,Fort Tejon earthquake,1h,https://earthquake.usgs.gov/cfusion/qfault/show_report_AB_archive.cfm?fault_id=1&section_id=h,1,h,historic Inferred,21.4361516151,"LINESTRING (-118.1733099989999 34.5748790000001, -118.173479 34.5749550000001)"
3544,San Andreas fault zone,Mojave section,historic,Vertical,Greater than 5.0 mm/yr,Right lateral,"1:12,000",A,Good,N67Â°W,California Geological Survey,Fort Tejon earthquake,1h,https://earthquake.usgs.gov/cfusion/qfault/show_report_AB_archive.cfm?fault_id=1&section_id=h,1,h,historic Inferred,23.0870989764,"LINESTRING (-118.17226 34.57438800000005, -118.1724369999999 34.57447700100005)"
3545,San Andreas fault zone,Mojave section,historic,Vertical,Greater than 5.0 mm/yr,Right lateral,"1:12,000",A,Good,N67Â°W,California Geological Survey,Fort Tejon earthquake,1h,https://earthquake.usgs.gov/cfusion/qfault/show_report_AB_archive.cfm?fault_id=1&section_id=h,1,h,historic Inferred,169.218659775,"LINESTRING (-118.168816 34.57270000000008, -118.1702929999999 34.57299599900012)"
3546,San Andreas fault zone,Mojave section,historic,Vertical,Greater than 5.0 mm/yr,Right lateral,"1:12,000",A,Good,N67Â°W,California Geological Survey,Fort Tejon earthquake,1h,https://earthquake.usgs.gov/cfusion/qfault/show_report_AB_archive.cfm?fault_id=1&section_id=h,1,h,historic Inferred,33.0811257491,"LINESTRING (-118.1696899999999 34.57341900000004, -118.169951 34.57353600000011)"
3547,San Andreas fault zone,Mojave section,historic,Vertical,Greater than 5.0 mm/yr,Right lateral,"1:12,000",A,Good,N67Â°W,California Geological Survey,Fort Tejon earthquake,1h,https://earthquake.usgs.gov/cfusion/qfault/show_report_AB_archive.cfm?fault_id=1&section_id=h,1,h,historic Inferred,54.6796326455,"LINESTRING (-118.1692759999999 34.57316100000004, -118.169751 34.57326400100008)"
3548,San Andreas fault zone,Mojave section,historic,Vertical,Greater than 5.0 mm/yr,Right lateral,"1:12,000",A,Good,N67Â°W,California Geological Survey,Fort Tejon earthquake,1h,https://earthquake.usgs.gov/cfusion/qfault/show_report_AB_archive.cfm?fault_id=1&section_id=h,1,h,historic Inferred,70.0636294458,"LINESTRING (-118.1670909999999 34.57208100000008, -118.1676619999999 34.57229900000004)"
3549,San Andreas fault zone,Mojave section,historic,Vertical,Greater than 5.0 mm/yr,Right lateral,"1:12,000",A,Good,N67Â°W,California Geological Survey,Fort Tejon earthquake,1h,https://earthquake.usgs.gov/cfusion/qfault/show_report_AB_archive.cfm?fault_id=1&section_id=h,1,h,historic Inferred,75.8563038101,"LINESTRING (-118.165465 34.57152300000006, -118.166110001 34.57170400000006)"
3550,San Andreas fault zone,Mojave section,historic,Vertical,Greater than 5.0 mm/yr,Right lateral,"1:12,000",A,Good,N67Â°W,California Geological Survey,Fort Tejon earthquake,1h,https://earthquake.usgs.gov/cfusion/qfault/show_report_AB_archive.cfm?fault_id=1&section_id=h,1,h,historic Inferred,81.7637079951,"LINESTRING (-118.1628609999999 34.5705950000001, -118.1635229999999 34.57085700000005)"
3551,San Andreas fault zone,Mojave section,historic,Vertical,Greater than 5.0 mm/yr,Right lateral,"1:12,000",A,Good,N67Â°W,California Geological Survey,Fort Tejon earthquake,1h,https://earthquake.usgs.gov/cfusion/qfault/show_report_AB_archive.cfm?fault_id=1&section_id=h,1,h,historic Inferred,149.11196361,"LINESTRING (-118.161403 34.57026599900016, -118.162621 34.57072500000002)"
3552,San Andreas fault zone,Mojave section,historic,Vertical,Greater than 5.0 mm/yr,Right lateral,"1:12,000",A,Good,N67Â°W,California Geological Survey,Fort Tejon earthquake,1h,https://earthquake.usgs.gov/cfusion/qfault/show_report_AB_archive.cfm?fault_id=1&section_id=h,1,h,historic Inferred,69.0147231,"LINESTRING (-118.161859 34.56994100000008, -118.162273 34.5703210000001)"
3553,San Andreas fault zone,Mojave section,historic,Vertical,Greater than 5.0 mm/yr,Right lateral,"1:12,000",A,Good,N67Â°W,California Geological Survey,Fort Tejon earthquake,1h,https://earthquake.usgs.gov/cfusion/qfault/show_report_AB_archive.cfm?fault_id=1&section_id=h,1,h,historic Inferred,49.6347716718,"LINESTRING (-118.159848 34.5695200000001, -118.160293001 34.56949700000008)"
3554,San Andreas fault zone,Mojave section,historic,Vertical,Greater than 5.0 mm/yr,Right lateral,"1:12,000",A,Good,N67Â°W,California Geological Survey,Fort Tejon earthquake,1h,https://earthquake.usgs.gov/cfusion/qfault/show_report_AB_archive.cfm?fault_id=1&section_id=h,1,h,historic Inferred,232.173451601,"LINESTRING (-118.1576919999999 34.56912300000012, -118.159658999 34.56969400000001)"
3555,San Andreas fault zone,Mojave section,historic,Vertical,Greater than 5.0 mm/yr,Right lateral,"1:12,000",A,Good,N67Â°W,California Geological Survey,Fort Tejon earthquake,1h,https://earthquake.usgs.gov/cfusion/qfault/show_report_AB_archive.cfm?fault_id=1&section_id=h,1,h,historic Inferred,116.163377516,"LINESTRING (-118.155911001 34.56843200000009, -118.156876 34.56875900000009)"
3556,San Andreas fault zone,Mojave section,historic,Vertical,Greater than 5.0 mm/yr,Right lateral,"1:12,000",A,Good,N67Â°W,California Geological Survey,Fort Tejon earthquake,1h,https://earthquake.usgs.gov/cfusion/qfault/show_report_AB_archive.cfm?fault_id=1&section_id=h,1,h,historic Inferred,90.6387638258,"LINESTRING (-118.15524 34.56810100000007, -118.1559769999999 34.56838600000009)"
3557,San Andreas fault zone,Mojave section,historic,Vertical,Greater than 5.0 mm/yr,Right lateral,"1:12,000",A,Good,N67Â°W,California Geological Survey,Fort Tejon earthquake,1h,https://earthquake.usgs.gov/cfusion/qfault/show_report_AB_archive.cfm?fault_id=1&section_id=h,1,h,historic Inferred,225.81124191,"LINESTRING (-118.150494 34.5666040000001, -118.1507499999999 34.56673000000008, -118.1512739989999 34.56691300000012, -118.1516249999999 34.56706100000009, -118.152003 34.56717900000011, -118.1523489999999 34.56726800000009)"
3558,San Andreas fault zone,Mojave section,historic,Vertical,Greater than 5.0 mm/yr,Right lateral,"1:12,000",A,Good,N67Â°W,California Geological Survey,Fort Tejon earthquake,1h,https://earthquake.usgs.gov/cfusion/qfault/show_report_AB_archive.cfm?fault_id=1&section_id=h,1,h,historic Inferred,39.2486496282,"LINESTRING (-118.14808 34.56576600000011, -118.1484139999999 34.56585899900004)"
3559,San Andreas fault zone,Mojave section,historic,Vertical,Greater than 5.0 mm/yr,Right lateral,"1:12,000",A,Good,N67Â°W,California Geological Survey,Fort Tejon earthquake,1h,https://earthquake.usgs.gov/cfusion/qfault/show_report_AB_archive.cfm?fault_id=1&section_id=h,1,h,historic Inferred,83.2741664676,"LINESTRING (-118.1417949999999 34.56337700100007, -118.1425 34.56358300000007)"
